name,group
PXMP4,Non bivalent
RALY-AS1,Non bivalent
EIF2S2,Non bivalent
AHCY,Non bivalent
PIGU,Non bivalent
NCOA6,Non bivalent
GGT7,Non bivalent
GSS,Non bivalent
TRPC4AP,Non bivalent
EDEM2,Non bivalent
MMP24-AS1,Non bivalent
EIF6,Non bivalent
UQCC1,Non bivalent
CPNE1,Non bivalent
RBM12,Non bivalent
NFS1,Non bivalent
RBM39,Non bivalent
SCAND1,Non bivalent
LINC00657,Non bivalent
NDRG3,Non bivalent
DSN1,Non bivalent
SOGA1,Non bivalent
SAMHD1,Non bivalent
RBL1,Non bivalent
MROH8,Non bivalent
BLCAP,Non bivalent
TTI1,Non bivalent
TGM2,Non bivalent
SNHG17,Non bivalent
MAFB,Always_up
ZHX3,Non bivalent
EMILIN3,Always_up
CHD6,Non bivalent
PTPRT,Always_up
JPH2,Non bivalent
OSER1,Non bivalent
FITM2,Non bivalent
SERINC3,Non bivalent
ADA,Non bivalent
LINC01260,Non bivalent
RIMS4,Always_up
TOMM34,Non bivalent
KCNS1,Always_up
SLPI,Non bivalent
SDC4,Non bivalent
WFDC3,Non bivalent
TNNC2,Non bivalent
ACOT8,Non bivalent
SPATA25,Non bivalent
NEURL2,Pr_higher_than_Ni
PLTP,Non bivalent
ZNF335,Non bivalent
NCOA5,Non bivalent
SLC35C2,Non bivalent
ELMO2,Non bivalent
ZNF334,Always_up
SLC13A3,Always_up
TP53RK,Non bivalent
ZMYND8,Non bivalent
SULF2,Ni_higher_than_Pr
PREX1,Always_up
STAU1,Non bivalent
ZNFX1,Non bivalent
KCNB1,Non bivalent
PTGIS,Non bivalent
B4GALT5,Non bivalent
SPATA2,Non bivalent
UBE2V1,Non bivalent
TMEM189,Non bivalent
CEBPB-AS1,Non bivalent
FAM65C,Non bivalent
ADNP,Non bivalent
DPM1,Non bivalent
KCNG1,Always_up
NFATC2,Always_up
ATP9A,Non bivalent
SALL4,Non bivalent
ZFP64,Non bivalent
ZNF217,Non bivalent
SUMO1P1,Non bivalent
CYP24A1,Always_up
AURKA,Non bivalent
BMP7,Always_up
CTCFL,Non bivalent
PMEPA1,Non bivalent
PPP4R1L,Non bivalent
CTSZ,Non bivalent
ATP5E,Always_up
SLMO2,Non bivalent
SLMO2-ATP5E,Non bivalent
SYCP2,Non bivalent
PPP1R3D,Non bivalent
TAF4,Non bivalent
PSMA7,Non bivalent
LAMA5,Non bivalent
CABLES2,Non bivalent
RBBP8NL,Non bivalent
GATA5,Always_up
TCFL5,Non bivalent
DIDO1,Non bivalent
BHLHE23,Pr_higher_than_Ni
YTHDF1,Non bivalent
NKAIN4,Non bivalent
KCNQ2,Non bivalent
EEF1A2,Always_up
SRMS,Non bivalent
HELZ2,Non bivalent
GMEB2,Non bivalent
STMN3,Non bivalent
ARFRP1,Non bivalent
ZBTB46,Non bivalent
UCKL1,Non bivalent
ZNF512B,Non bivalent
SAMD10,Non bivalent
SOX18,Always_up
RGS19,Pr_higher_than_Ni
ICOSLG,Pr_higher_than_Ni
SMIM11,Non bivalent
LOC100507412,Always_up
RNA18S5,Always_up
RNA5-8S5,Always_up
RNA28S5,Always_up
TPTE,Non bivalent
RBM11,Always_up
ABCC13,Ni_higher_than_Pr
USP25,Non bivalent
MIR99AHG,Non bivalent
CXADR,Non bivalent
CHODL,Always_up
NCAM2,Always_up
JAM2,Ni_higher_than_Pr
GABPA,Non bivalent
USP16,Non bivalent
MAP3K7CL,Non bivalent
LINC00189,Non bivalent
BACH1,Non bivalent
SOD1,Non bivalent
HUNK,Always_up
URB1-AS1,Always_up
PAXBP1-AS1,Non bivalent
IFNAR2,Non bivalent
IL10RB,Non bivalent
IFNAR1,Pr_higher_than_Ni
IFNGR2,Non bivalent
SON,Non bivalent
ITSN1,Non bivalent
LINC00649,Non bivalent
MRPS6,Non bivalent
SLC5A3,Non bivalent
LINC00310,Always_up
CLIC6,Always_up
LINC01426,Non bivalent
CBR1,Ni_higher_than_Pr
CBR3,Pr_higher_than_Ni
DOPEY2,Non bivalent
MORC3,Non bivalent
CHAF1B,Non bivalent
SIM2,Always_up
TTC3,Always_up
DYRK1A,Non bivalent
DSCR8,Non bivalent
ETS2,Non bivalent
WRB,Non bivalent
SH3BGR,Ni_higher_than_Pr
B3GALT5,Non bivalent
PCP4,Non bivalent
BACE2,Always_up
MX1,Non bivalent
SLC37A1,Non bivalent
PDE9A,Non bivalent
NDUFV3,Non bivalent
PKNOX1,Non bivalent
RRP1B,Ni_higher_than_Pr
PDXK,Non bivalent
RRP1,Non bivalent
AGPAT3,Pr_higher_than_Ni
TRAPPC10,Non bivalent
AIRE,Always_up
PFKL,Non bivalent
TRPM2,Non bivalent
LRRC3,Always_up
TSPEAR-AS1,Non bivalent
FAM207A,Non bivalent
ADARB1,Non bivalent
LOC642852,Non bivalent
COL18A1,Non bivalent
PCBP3,Non bivalent
LOC101928796,Non bivalent
COL6A1,Non bivalent
COL6A2,Non bivalent
MCM3AP-AS1,Non bivalent
YBEY,Non bivalent
PCNT,Non bivalent
DIP2A,Non bivalent
PRMT2,Non bivalent
C21orf33,Non bivalent
PWP2,Non bivalent
CBS,Non bivalent
U2AF1,Non bivalent
TEKT4P2,Always_up
CYP4F29P,Non bivalent
HSPA13,Non bivalent
NRIP1,Always_up
BTG3,Non bivalent
C21orf91,Non bivalent
MRPL39,Non bivalent
ATP5J,Non bivalent
APP,Non bivalent
CYYR1,Ni_higher_than_Pr
ADAMTS1,Always_up
ADAMTS5,Ni_higher_than_Pr
N6AMT1,Always_up
LTN1,Non bivalent
RWDD2B,Non bivalent
CCT8,Non bivalent
GRIK1,Always_up
TIAM1,Non bivalent
SCAF4,Non bivalent
MIS18A,Non bivalent
URB1,Always_up
TCP10L,Non bivalent
C21orf59,Non bivalent
SYNJ1,Non bivalent
PAXBP1,Non bivalent
GART,Non bivalent
DONSON,Non bivalent
CRYZL1,Non bivalent
ATP5O,Non bivalent
KCNE1,Non bivalent
RCAN1,Non bivalent
RUNX1,Non bivalent
SETD4,Non bivalent
CBR3-AS1,Pr_higher_than_Ni
HLCS,Non bivalent
PIGP,Always_up
DSCR3,Non bivalent
DSCR4,Non bivalent
ERG,Always_up
PSMG1,Non bivalent
BRWD1,Non bivalent
HMGN1,Non bivalent
PLAC4,Non bivalent
TMPRSS2,Always_up
RIPK4,Pr_higher_than_Ni
PRDM15,Non bivalent
C2CD2,Non bivalent
ZBTB21,Non bivalent
LOC101928233,Non bivalent
WDR4,Non bivalent
ERVH48-1,Non bivalent
SIK1,Non bivalent
HSF2BP,Non bivalent
CSTB,Non bivalent
DNMT3L,Non bivalent
C21orf2,Non bivalent
UBE2G2,Non bivalent
SUMO3,Non bivalent
PTTG1IP,Always_up
ITGB2,Pr_higher_than_Ni
LINC01547,Non bivalent
LINC00162,Non bivalent
SSR4P1,Non bivalent
POFUT2,Non bivalent
SLC19A1,Non bivalent
LSS,Non bivalent
MCM3AP,Non bivalent
C21orf58,Non bivalent
DUXAP8,Ni_higher_than_Pr
TPTEP1,Non bivalent
IL17RA,Always_up
CECR2,Non bivalent
SLC25A18,Non bivalent
BCL2L13,Non bivalent
PEX26,Non bivalent
TUBA8,Always_up
USP18,Always_up
TMEM191B,Non bivalent
DGCR5,Non bivalent
LINC01311,Pr_higher_than_Ni
MRPL40,Non bivalent
CDC45,Non bivalent
SEPT5,Non bivalent
SEPT5-GP1BB,Non bivalent
GP1BB,Always_up
TBX1,Always_up
COMT,Non bivalent
TANGO2,Always_up
DGCR8,Non bivalent
RANBP1,Non bivalent
ZDHHC8,Non bivalent
ZNF74,Ni_higher_than_Pr
MED15,Non bivalent
TMEM191A,Non bivalent
SNAP29,Non bivalent
CRKL,Non bivalent
LZTR1,Non bivalent
THAP7-AS1,Non bivalent
HIC2,Non bivalent
TMEM191C,Non bivalent
UBE2L3,Non bivalent
CCDC116,Non bivalent
SDF2L1,Non bivalent
PPIL2,Non bivalent
BMS1P20,Always_up
GNAZ,Non bivalent
RAB36,Non bivalent
BCR,Non bivalent
FBXW4P1,Non bivalent
PCAT14,Non bivalent
MMP11,Non bivalent
SMARCB1,Non bivalent
SLC2A11,Non bivalent
MIF,Non bivalent
CABIN1,Non bivalent
SUSD2,Non bivalent
POM121L9P,Non bivalent
SPECC1L,Non bivalent
SPECC1L-ADORA2A,Non bivalent
ADORA2A,Non bivalent
SNRPD3,Non bivalent
GGT1,Non bivalent
BCRP3,Non bivalent
KIAA1671,Non bivalent
CRYBB2P1,Non bivalent
ADRBK2,Always_up
MYO18B,Non bivalent
ASPHD2,Non bivalent
SRRD,Non bivalent
CRYBA4,Non bivalent
MIAT,Non bivalent
TTC28-AS1,Non bivalent
HSCB,Non bivalent
CCDC117,Non bivalent
ZNRF3,Non bivalent
KREMEN1,Pr_higher_than_Ni
EMID1,Non bivalent
EWSR1,Non bivalent
GAS2L1,Non bivalent
NEFH,Always_up
NF2,Pr_higher_than_Ni
CABP7,Always_up
UQCR10,Non bivalent
MTMR3,Non bivalent
CCDC157,Non bivalent
SEC14L2,Non bivalent
MTFP1,Non bivalent
TCN2,Non bivalent
SLC35E4,Non bivalent
OSBP2,Always_up
TUG1,Always_up
SMTN,Non bivalent
INPP5J,Non bivalent
RNF185,Non bivalent
LIMK2,Non bivalent
LINC01521,Non bivalent
DRG1,Non bivalent
SFI1,Non bivalent
DEPDC5,Non bivalent
YWHAH,Non bivalent
FBXO7,Non bivalent
TIMP3,Always_up
ISX,Non bivalent
HMGXB4,Non bivalent
TOM1,Non bivalent
HMOX1,Non bivalent
MCM5,Non bivalent
APOL6,Non bivalent
APOL1,Non bivalent
CSF2RB,Non bivalent
MPST,Non bivalent
KCTD17,Non bivalent
CDC42EP1,Non bivalent
GGA1,Non bivalent
SH3BP1,Non bivalent
PDXP,Non bivalent
LGALS1,Non bivalent
NOL12,Non bivalent
TRIOBP,Non bivalent
H1F0,Non bivalent
GCAT,Non bivalent
EIF3L,Non bivalent
MICALL1,Non bivalent
POLR2F,Non bivalent
PICK1,Non bivalent
MAFF,Non bivalent
KDELR3,Non bivalent
CBY1,Non bivalent
TOMM22,Non bivalent
GTPBP1,Non bivalent
APOBEC3B,Non bivalent
APOBEC3C,Non bivalent
APOBEC3D,Non bivalent
APOBEC3F,Non bivalent
APOBEC3G,Non bivalent
SYNGR1,Non bivalent
TAB1,Non bivalent
LOC100506472,Non bivalent
MGAT3,Non bivalent
MIEF1,Always_up
ATF4,Non bivalent
CACNA1I,Non bivalent
GRAP2,Non bivalent
FAM83F,Ni_higher_than_Pr
LOC100130899,Non bivalent
TNRC6B,Non bivalent
ADSL,Non bivalent
SGSM3,Non bivalent
MCHR1,Non bivalent
XPNPEP3,Non bivalent
RBX1,Non bivalent
EP300,Non bivalent
L3MBTL2,Non bivalent
ZC3H7B,Non bivalent
TEF,Non bivalent
ACO2,Non bivalent
CSDC2,Non bivalent
XRCC6,Non bivalent
C22orf46,Ni_higher_than_Pr
MEI1,Non bivalent
CCDC134,Non bivalent
SREBF2,Non bivalent
SEPT3,Non bivalent
FAM109B,Non bivalent
SMDT1,Non bivalent
OGFRP1,Non bivalent
SERHL2,Non bivalent
BIK,Always_up
TSPO,Non bivalent
PNPLA3,Non bivalent
SAMM50,Non bivalent
PARVB,Non bivalent
PRR5,Non bivalent
ARHGAP8,Non bivalent
NUP50,Non bivalent
FAM118A,Non bivalent
RIBC2,Non bivalent
FBLN1,Non bivalent
ATXN10,Non bivalent
PPARA,Pr_higher_than_Ni
TTC38,Always_up
GTSE1,Non bivalent
TRMU,Non bivalent
GRAMD4,Non bivalent
TBC1D22A,Non bivalent
LOC284930,Ni_higher_than_Pr
FAM19A5,Non bivalent
ZBED4,Non bivalent
CRELD2,Non bivalent
PIM3,Non bivalent
MOV10L1,Non bivalent
PANX2,Non bivalent
TRABD,Non bivalent
SELO,Pr_higher_than_Ni
PPP6R2,Non bivalent
ADM2,Non bivalent
NCAPH2,Non bivalent
MAPK8IP2,Non bivalent
SHANK3,Non bivalent
RPL23AP82,Always_up
LOC102723780,Always_up
CECR6,Non bivalent
CECR5,Non bivalent
CECR1,Non bivalent
ATP6V1E1,Non bivalent
BID,Non bivalent
MICAL3,Pr_higher_than_Ni
PI4KAP1,Non bivalent
GGT3P,Non bivalent
PRODH,Non bivalent
DGCR11,Non bivalent
DGCR2,Non bivalent
DGCR14,Non bivalent
SLC25A1,Non bivalent
CLTCL1,Always_up
HIRA,Non bivalent
C22orf39,Non bivalent
UFD1L,Non bivalent
C22orf29,Non bivalent
GNB1L,Non bivalent
TXNRD2,Non bivalent
ARVCF,Always_up
TRMT2A,Non bivalent
RTN4R,Non bivalent
DGCR6L,Non bivalent
SCARF2,Always_up
KLHL22,Non bivalent
PI4KA,Non bivalent
THAP7,Non bivalent
TUBA3FP,Non bivalent
SLC7A4,Non bivalent
PI4KAP2,Non bivalent
YDJC,Non bivalent
YPEL1,Non bivalent
MAPK1,Non bivalent
PPM1F,Non bivalent
TOP3B,Non bivalent
ZNF280A,Non bivalent
PRAME,Non bivalent
ZDHHC8P1,Non bivalent
GUSBP11,Non bivalent
ZNF70,Non bivalent
DERL3,Non bivalent
MIF-AS1,Non bivalent
GGT5,Non bivalent
GUCD1,Non bivalent
LRRC75B,Non bivalent
LRP5L,Non bivalent
HPS4,Non bivalent
TFIP11,Non bivalent
TPST2,Non bivalent
CRYBB1,Non bivalent
MN1,Always_up
PITPNB,Non bivalent
TTC28,Ni_higher_than_Pr
CHEK2,Non bivalent
XBP1,Non bivalent
RHBDD3,Non bivalent
RASL10A,Pr_higher_than_Ni
AP1B1,Non bivalent
RFPL1S,Non bivalent
THOC5,Non bivalent
NIPSNAP1,Non bivalent
ZMAT5,Non bivalent
ASCC2,Non bivalent
HORMAD2-AS1,Non bivalent
LIF,Non bivalent
GATSL3,Non bivalent
TBC1D10A,Non bivalent
SF3A1,Non bivalent
KIAA1656,Non bivalent
RNF215,Pr_higher_than_Ni
SEC14L4,Non bivalent
PES1,Non bivalent
DUSP18,Non bivalent
MORC2,Non bivalent
SELM,Non bivalent
PIK3IP1,Non bivalent
PATZ1,Ni_higher_than_Pr
EIF4ENIF1,Non bivalent
PISD,Non bivalent
PRR14L,Non bivalent
RFPL2,Non bivalent
RFPL3S,Ni_higher_than_Pr
RTCB,Non bivalent
SYN3,Ni_higher_than_Pr
LARGE,Non bivalent
RBFOX2,Non bivalent
APOL2,Non bivalent
MYH9,Non bivalent
TXN2,Non bivalent
FOXRED2,Non bivalent
EIF3D,Non bivalent
IFT27,Non bivalent
TST,Non bivalent
IL2RB,Non bivalent
C1QTNF6,Non bivalent
RAC2,Non bivalent
ELFN2,Always_up
MFNG,Non bivalent
CARD10,Non bivalent
ANKRD54,Non bivalent
C22orf23,Non bivalent
SOX10,Non bivalent
BAIAP2L2,Non bivalent
PLA2G6,Non bivalent
TMEM184B,Non bivalent
CSNK1E,Non bivalent
LOC400927-CSNK1E,Non bivalent
LOC400927,Non bivalent
KCNJ4,Non bivalent
DDX17,Non bivalent
DMC1,Non bivalent
JOSD1,Non bivalent
SUN2,Always_up
DNAL4,Non bivalent
NPTXR,Always_up
CBX6,Ni_higher_than_Pr
CBX7,Always_up
PDGFB,Always_up
RPL3,Non bivalent
RPS19BP1,Pr_higher_than_Ni
MKL1,Non bivalent
SLC25A17,Non bivalent
ST13,Non bivalent
EP300-AS1,Non bivalent
CHADL,Non bivalent
RANGAP1,Non bivalent
TOB2,Non bivalent
PHF5A,Non bivalent
POLR3H,Non bivalent
PMM1,Non bivalent
DESI1,Non bivalent
SNU13,Non bivalent
SHISA8,Pr_higher_than_Ni
CENPM,Non bivalent
NAGA,Non bivalent
NDUFA6,Non bivalent
CYP2D6,Non bivalent
LINC01315,Non bivalent
RRP7A,Non bivalent
RRP7BP,Non bivalent
POLDIP3,Non bivalent
CYB5R3,Non bivalent
A4GALT,Non bivalent
ARFGAP3,Non bivalent
PACSIN2,Non bivalent
TTLL1,Non bivalent
MCAT,Non bivalent
TTLL12,Non bivalent
SCUBE1,Non bivalent
SULT4A1,Non bivalent
PNPLA5,Always_up
KIAA1644,Non bivalent
LDOC1L,Non bivalent
PHF21B,Non bivalent
NUP50-AS1,Non bivalent
KIAA0930,Non bivalent
SMC1B,Non bivalent
WNT7B,Always_up
CDPF1,Non bivalent
CELSR1,Non bivalent
CERK,Non bivalent
BRD1,Non bivalent
ALG12,Non bivalent
TUBGCP6,Non bivalent
HDAC10,Non bivalent
MAPK12,Non bivalent
MAPK11,Pr_higher_than_Ni
PLXNB2,Non bivalent
DENND6B,Non bivalent
SBF1,Non bivalent
LMF2,Non bivalent
SCO2,Non bivalent
TYMP,Non bivalent
ODF3B,Non bivalent
CPT1B,Non bivalent
CHKB,Non bivalent
CHKB-CPT1B,Non bivalent
ARSA,Non bivalent
RABL2B,Non bivalent
PLCXD1,Non bivalent
LINC00685,Non bivalent
CSF2RA,Non bivalent
ASMTL-AS1,Non bivalent
AKAP17A,Non bivalent
ASMT,Non bivalent
CD99P1,Non bivalent
CD99,Always_up
GYG2,Ni_higher_than_Pr
STS,Ni_higher_than_Pr
VCX,Non bivalent
VCX3B,Non bivalent
TBL1X,Non bivalent
SHROOM2,Non bivalent
WWC3,Ni_higher_than_Pr
CLCN4,Ni_higher_than_Pr
HCCS,Non bivalent
MSL3,Non bivalent
FRMPD4,Ni_higher_than_Pr
PRPS2,Ni_higher_than_Pr
TLR7,Non bivalent
TMSB4X,Non bivalent
EGFL6,Always_up
TCEANC,Ni_higher_than_Pr
RAB9A,Ni_higher_than_Pr
OFD1,Non bivalent
UBE2E4P,Ni_higher_than_Pr
MOSPD2,Non bivalent
CA5BP1,Ni_higher_than_Pr
CA5B,Always_up
ZRSR2,Non bivalent
GRPR,Ni_higher_than_Pr
SYAP1,Non bivalent
TXLNG,Non bivalent
REPS2,Always_up
NHS,Ni_higher_than_Pr
SCML1,Ni_higher_than_Pr
CDKL5,Ni_higher_than_Pr
PPEF1,Non bivalent
PHKA2-AS1,Non bivalent
PDHA1,Ni_higher_than_Pr
CNKSR2,Ni_higher_than_Pr
MBTPS2,Ni_higher_than_Pr
YY2,Non bivalent
SMS,Always_up
DDX53,Non bivalent
PTCHD1,Always_up
PRDX4,Non bivalent
SAT1,Ni_higher_than_Pr
EIF2S3,Non bivalent
ZFX,Non bivalent
PDK3,Always_up
POLA1,Non bivalent
IL1RAPL1,Ni_higher_than_Pr
MAGEB2,Ni_higher_than_Pr
MAGEB3,Non bivalent
MAGEB1,Non bivalent
GK,Non bivalent
MAGEB16,Non bivalent
CFAP47,Ni_higher_than_Pr
PRRG1,Ni_higher_than_Pr
LANCL3,Always_up
XK,Ni_higher_than_Pr
SYTL5,Non bivalent
TSPAN7,Ni_higher_than_Pr
MID1IP1,Non bivalent
ATP6AP2,Always_up
USP9X,Non bivalent
DDX3X,Non bivalent
MAOA,Always_up
KDM6A,Non bivalent
KRBOX4,Ni_higher_than_Pr
ZNF674-AS1,Ni_higher_than_Pr
CHST7,Always_up
RP2,Always_up
JADE3,Always_up
RBM10,Non bivalent
UBA1,Non bivalent
INE1,Non bivalent
CDK16,Non bivalent
USP11,Non bivalent
ZNF157,Non bivalent
LINC01560,Non bivalent
ARAF,Non bivalent
TIMP1,Non bivalent
ZNF81,Ni_higher_than_Pr
FTSJ1,Non bivalent
PORCN,Non bivalent
EBP,Non bivalent
TBC1D25,Non bivalent
RBM3,Non bivalent
WDR13,Non bivalent
SUV39H1,Ni_higher_than_Pr
HDAC6,Non bivalent
PQBP1,Non bivalent
CCDC120,Non bivalent
MAGIX,Ni_higher_than_Pr
PLP2,Always_up
CCDC22,Non bivalent
PPP1R3F,Always_up
PAGE4,Non bivalent
USP27X,Ni_higher_than_Pr
CLCN5,Always_up
CCNB3,Non bivalent
NUDT10,Always_up
CXorf67,Ni_higher_than_Pr
GSPT2,Ni_higher_than_Pr
MAGED1,Ni_higher_than_Pr
XAGE2,Ni_higher_than_Pr
SSX2,Always_up
SSX2B,Always_up
FAM156B,Ni_higher_than_Pr
GPR173,Ni_higher_than_Pr
TSPYL2,Non bivalent
KANTR,Ni_higher_than_Pr
RIBC1,Non bivalent
TSR2,Non bivalent
GNL3L,Ni_higher_than_Pr
MAGED2,Non bivalent
TRO,Ni_higher_than_Pr
APEX2,Ni_higher_than_Pr
MAGEH1,Ni_higher_than_Pr
RRAGB,Ni_higher_than_Pr
KLF8,Always_up
UBQLN2,Ni_higher_than_Pr
LINC01420,Non bivalent
FAAH2,Non bivalent
ZXDB,Ni_higher_than_Pr
ZC3H12B,Non bivalent
MSN,Non bivalent
HEPH,Ni_higher_than_Pr
AR,Ni_higher_than_Pr
YIPF6,Non bivalent
STARD8,Always_up
EFNB1,Ni_higher_than_Pr
FAM155B,Ni_higher_than_Pr
EDA,Ni_higher_than_Pr
OTUD6A,Always_up
IGBP1,Ni_higher_than_Pr
KIF4A,Non bivalent
GDPD2,Non bivalent
DLG3,Ni_higher_than_Pr
FOXO4,Ni_higher_than_Pr
MED12,Always_up
NLGN3,Non bivalent
NONO,Non bivalent
ITGB1BP2,Non bivalent
TAF1,Non bivalent
OGT,Non bivalent
ACRC,Non bivalent
NHSL2,Ni_higher_than_Pr
RPS26P11,Always_up
PIN4,Non bivalent
FAM226A,Ni_higher_than_Pr
FAM226B,Ni_higher_than_Pr
CHIC1,Ni_higher_than_Pr
JPX,Non bivalent
SLC16A2,Ni_higher_than_Pr
UPRT,Ni_higher_than_Pr
PBDC1,Always_up
MAGEE1,Ni_higher_than_Pr
COX7B,Non bivalent
ATP7A,Non bivalent
PGK1,Non bivalent
SH3BGRL,Ni_higher_than_Pr
APOOL,Non bivalent
ZNF711,Always_up
PCDH11X,Non bivalent
FAM133A,Ni_higher_than_Pr
DIAPH2,Always_up
SRPX2,Non bivalent
CSTF2,Non bivalent
TMEM35,Ni_higher_than_Pr
CENPI,Non bivalent
DRP2,Ni_higher_than_Pr
RPL36A,Non bivalent
RPL36A-HNRNPH2,Non bivalent
HNRNPH2,Non bivalent
ARMCX4,Ni_higher_than_Pr
ARMCX1,Ni_higher_than_Pr
ARMCX3,Ni_higher_than_Pr
ARMCX5,Always_up
ARMCX5-GPRASP2,Always_up
GPRASP1,Ni_higher_than_Pr
GPRASP2,Ni_higher_than_Pr
BHLHB9,Non bivalent
LINC00630,Non bivalent
RAB40AL,Non bivalent
BEX4,Ni_higher_than_Pr
TCEAL7,Ni_higher_than_Pr
WBP5,Ni_higher_than_Pr
NGFRAP1,Non bivalent
TCEAL4,Non bivalent
TCEAL3,Always_up
TCEAL1,Non bivalent
MORF4L2-AS1,Non bivalent
TMEM31,Non bivalent
PLP1,Non bivalent
TMSB15B,Always_up
FAM199X,Non bivalent
NRK,Always_up
CXorf57,Always_up
RNF128,Ni_higher_than_Pr
TBC1D8B,Ni_higher_than_Pr
FRMPD3,Non bivalent
PRPS1,Ni_higher_than_Pr
MID2,Ni_higher_than_Pr
ATG4A,Non bivalent
COL4A5,Always_up
NXT2,Always_up
TMEM164,Non bivalent
RGAG1,Non bivalent
TDGF1P3,Non bivalent
PAK3,Ni_higher_than_Pr
ALG13,Non bivalent
HTR2C,Always_up
RBMXL3,Ni_higher_than_Pr
LUZP4,Non bivalent
PLS3,Ni_higher_than_Pr
WDR44,Non bivalent
DOCK11,Always_up
IL13RA1,Ni_higher_than_Pr
PGRMC1,Ni_higher_than_Pr
SLC25A43,Non bivalent
SLC25A5,Non bivalent
UBE2A,Non bivalent
SOWAHD,Always_up
NDUFA1,Non bivalent
RHOXF1-AS1,Non bivalent
ZBTB33,Ni_higher_than_Pr
MCTS1,Non bivalent
GLUD2,Ni_higher_than_Pr
GRIA3,Ni_higher_than_Pr
XIAP,Ni_higher_than_Pr
STAG2,Non bivalent
LOC100129520,Non bivalent
OCRL,Ni_higher_than_Pr
UTP14A,Non bivalent
BCORL1,Non bivalent
RAB33A,Ni_higher_than_Pr
SLC25A14,Always_up
RBMX2,Ni_higher_than_Pr
FAM45B,Non bivalent
STK26,Ni_higher_than_Pr
PHF6,Non bivalent
HPRT1,Always_up
FAM122C,Non bivalent
SMIM10,Ni_higher_than_Pr
FAM127A,Always_up
ZNF449,Non bivalent
LOC100506790,Non bivalent
SMIM10L2A,Non bivalent
DDX26B,Always_up
SLC9A6,Ni_higher_than_Pr
FHL1,Ni_higher_than_Pr
HTATSF1,Ni_higher_than_Pr
VGLL1,Ni_higher_than_Pr
ZIC3,Always_up
FGF13-AS1,Non bivalent
LOC389895,Always_up
LINC00632,Always_up
SLITRK2,Ni_higher_than_Pr
FMR1,Ni_higher_than_Pr
AFF2,Ni_higher_than_Pr
CXorf40A,Non bivalent
MAMLD1,Ni_higher_than_Pr
MTM1,Non bivalent
MTMR1,Ni_higher_than_Pr
HMGB3,Always_up
GPR50,Ni_higher_than_Pr
VMA21,Ni_higher_than_Pr
GABRQ,Always_up
NSDHL,Non bivalent
ZNF185,Non bivalent
ZNF275,Always_up
BGN,Ni_higher_than_Pr
LOC105373383,Non bivalent
DUSP9,Non bivalent
SLC6A8,Non bivalent
ABCD1,Non bivalent
PLXNB3,Non bivalent
SRPK3,Non bivalent
SSR4,Non bivalent
TMEM187,Non bivalent
TKTL1,Ni_higher_than_Pr
EMD,Non bivalent
RPL10,Non bivalent
TAZ,Non bivalent
ATP6AP1,Non bivalent
GDI1,Non bivalent
FAM50A,Non bivalent
PLXNA3,Non bivalent
IKBKG,Non bivalent
DKC1,Non bivalent
F8A1,Ni_higher_than_Pr
FUNDC2,Non bivalent
BRCC3,Non bivalent
VBP1,Ni_higher_than_Pr
SPRY3,Ni_higher_than_Pr
GTPBP6,Non bivalent
SLC25A6,Non bivalent
ASMTL,Non bivalent
ZBED1,Non bivalent
ARSD,Non bivalent
ARSE,Non bivalent
MXRA5,Always_up
PRKX,Always_up
LOC389906,Non bivalent
NLGN4X,Ni_higher_than_Pr
VCX3A,Non bivalent
HDHD1,Non bivalent
PNPLA4,Non bivalent
VCX2,Non bivalent
ANOS1,Ni_higher_than_Pr
GPR143,Non bivalent
MID1,Non bivalent
ARHGAP6,Always_up
FAM9C,Non bivalent
TRAPPC2,Non bivalent
GPM6B,Ni_higher_than_Pr
GEMIN8,Non bivalent
FANCB,Non bivalent
ASB9,Non bivalent
PIGA,Always_up
PIR,Ni_higher_than_Pr
ACE2,Non bivalent
TMEM27,Non bivalent
AP1S2,Non bivalent
CTPS2,Non bivalent
RBBP7,Always_up
RAI2,Always_up
SCML2,Ni_higher_than_Pr
PHKA2,Always_up
ADGRG2,Always_up
MAP3K15,Ni_higher_than_Pr
SH3KBP1,Always_up
CXorf23,Non bivalent
MAP7D2,Always_up
EIF1AX,Non bivalent
RPS6KA3,Always_up
ACOT9,Ni_higher_than_Pr
APOO,Ni_higher_than_Pr
KLHL15,Ni_higher_than_Pr
SUPT20HL2,Ni_higher_than_Pr
PCYT1B,Ni_higher_than_Pr
ARX,Always_up
NR0B1,Ni_higher_than_Pr
TAB3,Always_up
FTHL17,Ni_higher_than_Pr
DMD,Non bivalent
TMEM47,Ni_higher_than_Pr
DYNLT3,Ni_higher_than_Pr
SRPX,Always_up
RPGR,Ni_higher_than_Pr
BCOR,Non bivalent
CXorf38,Non bivalent
MED14,Non bivalent
CASK,Ni_higher_than_Pr
PPP1R2P9,Ni_higher_than_Pr
EFHC2,Ni_higher_than_Pr
FUNDC1,Non bivalent
ZNF674,Ni_higher_than_Pr
SLC9A7,Ni_higher_than_Pr
NDUFB11,Non bivalent
ZNF41,Non bivalent
SYN1,Non bivalent
CFP,Non bivalent
ELK1,Non bivalent
UXT,Non bivalent
ZNF182,Non bivalent
ZNF630,Non bivalent
SSX3,Ni_higher_than_Pr
SSX4,Ni_higher_than_Pr
SLC38A5,Non bivalent
