gene_id	gene_name	SRR31535847	SRR31535848	SRR31535849	SRR31535850	SRR31535851	SRR31535852	SRR31535853	SRR31535854	SRR31535855	SRR31535856	SRR31535857	SRR31535858	SRR31535859	SRR31535860
LOC101929566	LOC101929566	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929571	LOC101929571	9	8	67	7	7	71	17	4	38	37	77	19	49	55
LOC101929573	LOC101929573	0	0	0	0	0	0	0	0	0	0	0	6.573	0	0
LOC101929574	LOC101929574	16	22	0	21	0	12	7	0	10	3	17	13	22	3
LOC101929575	LOC101929575	0	0	0	0	0	0	0	0	0	0	0	6	0	0
LOC101929576	LOC101929576	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929578	LOC101929578	0	0	6	0	0	0	0	2	0	0	0	0	2	0
LOC101929580	LOC101929580	1	0	1	0	0	0	3	0	0	0	0	3	3	0
LOC101929583	LOC101929583	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929587	LOC101929587	8	12	20	0	5	9	0	6	0	5	37	7	23	1
LOC101929590	LOC101929590	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929593	LOC101929593	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929594	LOC101929594	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929599	LOC101929599	6.507	7.291	5.794	0	0	0	14.56	1.262	0	0	0	0	9.259	0
LOC101929601	LOC101929601	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929602	LOC101929602	2	0	0	0	0	0	0	4	0	0	0	0	0	2
LOC101929604	LOC101929604	5	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929608	LOC101929608	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929609	LOC101929609	0	8	5	0	0	0	1	0	0	0	0	0	0	0
LOC101929610	LOC101929610	17	0	1	0	0	16	19	0	15	5	26	4	0	2
LOC101929612	LOC101929612	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929613	LOC101929613	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929614	LOC101929614	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929615	LOC101929615	0	0	5	0	0	0	0	0	0	0	0	0	4	0
LOC101929617	LOC101929617	0	0	0	6	0	0	0	0	0	0	0	0	0	0
LOC101929618	LOC101929618	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929619	LOC101929619	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929620	LOC101929620	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929621	LOC101929621	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929625	LOC101929625	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929627	LOC101929627	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929628	LOC101929628	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929633	LOC101929633	0	0	6	0	0	2	19	0	11	0	15	0	0	0
LOC101929634	LOC101929634	8	0	8	0	0	3	0	0	6	0	7	19	10	0
LOC101929636	LOC101929636	0	0	0	0	0	0	0	1	0	0	0	0	0	0
LOC101929637	LOC101929637	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929638	LOC101929638	9	13	0	0	0	5	0	0	0	6	2	2	0	0
LOC101929641	LOC101929641	2	0	0	0	0	0	0	0	0	0	1	3	6	0
LOC101929643	LOC101929643	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929644	LOC101929644	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929645	LOC101929645	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929646	LOC101929646	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929647	LOC101929647	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929648	LOC101929648	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929650	LOC101929650	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929654	LOC101929654	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929656	LOC101929656	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929657	LOC101929657	0	0	1	0	0	0	0	0	0	0	0	1	0	0
LOC101929658	LOC101929658	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929661	LOC101929661	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929664	LOC101929664	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929666	LOC101929666	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LOC101929667	LOC101929667	4	0	0	0	0	0	0	0	0	4	1	7	0	0
LOC101929668	LOC101929668	83	38	63	23	27	34	69	37	102	50	120	130	113	14
LOC101929670	LOC101929670	0	0	2	0	0	0	0	0	1	0	0	4	0	0
LOC101929673	LOC101929673	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929674	LOC101929674	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929675	LOC101929675	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929681	LOC101929681	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929683	LOC101929683	1	0	3	0	0	0	12	19	0	2	2	5	0	0
LOC101929685	LOC101929685	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929687	LOC101929687	17	18	16	0	5	15	16	34	36	22	10	15	23	12
LOC101929688	LOC101929688	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929689	LOC101929689	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929690	LOC101929690	0	0	0	0	0	0	0	0	0	0	2	0	0	0
LOC101929691	LOC101929691	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929692	LOC101929692	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929696	LOC101929696	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929697	LOC101929697	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929698	LOC101929698	0	17	6	0	0	0	0	5	0	0	15	6	4	0
LOC101929700	LOC101929700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929702	LOC101929702	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929704	LOC101929704	0	0	11	0	0	0	0	0	0	7	3	0	3	6
LOC101929713	LOC101929713	2	0	5	0	17	0	0	0	0	2	0	3	2	0
LOC101929714	LOC101929714	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LOC101929715	LOC101929715	15	0	29	0	8	15	24	14	10	0	16	15	5	5
LOC101929719	LOC101929719	6	17	13	3	11	7	15	4	73	0	8	8	11	6
LOC101929722	LOC101929722	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929724	LOC101929724	0	0	2	0	0	0	0	0	0	0	0	0	0	0
LOC101929725	LOC101929725	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929726	LOC101929726	0	0	3	0	0	0	0	0	0	0	0	0	0	0
LOC101929727	LOC101929727	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929728	LOC101929728	7	24	9	2	0	12	0	7	0	0	3	0	0	0
LOC101929732	LOC101929732	1	1	6	11	0	1	0	10	7	3	20	26	26	18
LOC101929733	LOC101929733	0	0	0	0	0	3	0	0	0	0	0	0	0	0
LOC101929738	LOC101929738	0	0	0	0	0	0	0	0	0	0	0	0	2	0
LOC101929740	LOC101929740	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929741	LOC101929741	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929745	LOC101929745	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929747	LOC101929747	49.989	30.999	88.423	26	7	76.777	85	32.123	25	21.987	65.377	40.044	61	42.542
LOC101929748	LOC101929748	5	0	5	10	0	8	0	0	16	0	0	0	8	0
LOC101929750	LOC101929750	0	0	0	0	0	0	0	0	0	0	2	0	0	0
LOC101929751	LOC101929751	7	0	6	19	0	5	0	18	12	3	20	10	16	2
LOC101929752	LOC101929752	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929753	LOC101929753	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929754	LOC101929754	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929755	LOC101929755	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929757	LOC101929757	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929758	LOC101929758	18	48	29	0	0	13	0	13	3	17	38	37	12	10
LOC101929759	LOC101929759	0	0	1	0	0	2	0	0	0	0	5	0	0	6
LOC101929761	LOC101929761	0	0	0	0	0	0	0	0	12	0	0	1	0	0
LOC101929762	LOC101929762	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LOC101929763	LOC101929763	0	0	0	0	0	0	0	0	0	0	0	2	0	0
LOC101929766	LOC101929766	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929770	LOC101929770	1	0	5	0	0	1	0	0	15	0	0	1	6	4
LOC101929777	LOC101929777	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929781	LOC101929781	0	0	0	4.67	1.031	0	0	5	0	0	0	0	2	0
LOC101929786	LOC101929786	115.084	187.569	130.699	105.131	96.702	173.899	146.106	117.545	159.881	102.717	385.393	137.498	152.762	88.417
LOC101929787	LOC101929787	28	39	56	31	5	19	13	24	30	50	32	37	47	18
LOC101929788	LOC101929788	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929790	LOC101929790	0	0	0	0	0	0	0	5	0	1	0	0	0	0
LOC101929792	LOC101929792	11.793	0	9.841	6	0	18	47.04	2.017	10	0	51.271	14.883	30.58	32.545
LOC101929796	LOC101929796	40.08	36	19.142	20	9	4.026	0	17.052	0	4	0	24.318	16.27	13
LOC101929798	LOC101929798	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929800	LOC101929800	3	0	0	0	0	3	0	2.809	7	3	0	2	14	1
LOC101929803	LOC101929803	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929805	LOC101929805	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929806	LOC101929806	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929814	LOC101929814	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929815	LOC101929815	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929818	LOC101929818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929819	LOC101929819	13.196	16.28	12.465	0	0	0	0	48.959	13.8	0	15.42	16.996	81.909	15.947
LOC101929824	LOC101929824	9	0	2.069	0	0	3	0	3.962	5	1.091	0	42.32	4.98	2.877
LOC101929826	LOC101929826	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929831	LOC101929831	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929837	LOC101929837	30.853	37	58.531	0	6	28.418	31.131	20.472	55.27	60.495	146.009	40.145	98	21
LOC101929844	LOC101929844	0	1	0	0	0	0	0	0	7	4	0	0	2	0
LOC101929846	LOC101929846	4	0	0	0	0	0	0	0	0	0	0	6	0	0
LOC101929860	LOC101929860	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929863	LOC101929863	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929866	LOC101929866	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929882	LOC101929882	3	6	9	0	0	6	0	4	0	5	0	13	2	0
LOC101929887	LOC101929887	0	5	0	0	4	0	1	0	24	0	0	3	0	0
LOC101929891	LOC101929891	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929897	LOC101929897	0	0	11	0	0	0	0	0	0	0	0	0	0	0
LOC101929901	LOC101929901	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929918	LOC101929918	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929922	LOC101929922	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929937	LOC101929937	0	0	0	0	0	3	0	5	0	6	0	1	0	0
LOC101929946	LOC101929946	0	0	0	0	0	0	0	0	0	0	2	0	0	2
LOC101929949	LOC101929949	119	14	11	13	9	0	0	0	0	0	0	49	0	4
LOC101929950	LOC101929950	43.356	34.052	112.085	22.765	0	27.674	0	46.716	70.481	11.394	111.551	97.909	64.506	15.768
LOC101929953	LOC101929953	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929959	LOC101929959	4	1	5.053	6	0	0	8	0	0	0	14	3.016	0	1
LOC101929964	LOC101929964	2	0	1	0	0	0	0	0	0	0	2	0	0	0
LOC101929972	LOC101929972	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929974	LOC101929974	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929976	LOC101929976	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929977	LOC101929977	4	0	1	0	0	0	0	0	0	0	0	0	0	0
LOC101929983	LOC101929983	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929986	LOC101929986	2	0	3	0	0	0	0	0	0	0	0	4	0	0
LOC101929989	LOC101929989	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929998	LOC101929998	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930010	LOC101930010	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930026	LOC101930026	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930033	LOC101930033	0	1	1	0	0	1	0	8	0	2	0	0	2	0
LOC101930048	LOC101930048	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930053	LOC101930053	3	0	0	0	0	0	0	0	0	0	0	0	2	0
LOC101930071	LOC101930071	0	0	0	0	10	4	10	0	0	1	0	2	2	0
LOC101930091	LOC101930091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930098	LOC101930098	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930100	LOC101930100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930109	LOC101930109	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930114	LOC101930114	0	0	0	0	0	1	0	0	10	9	0	2	4	0
LOC101930120	LOC101930120	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930129	LOC101930129	6	5	25	0	0	5	0	9	9	0	6	13.352	5	17
LOC101930137	LOC101930137	0	0	0	0	10	0	2	0	0	0	0	0	0	2
LOC101930164	LOC101930164	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930171	LOC101930171	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930232	LOC101930232	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930249	LOC101930249	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930259	LOC101930259	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930275	LOC101930275	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930276	LOC101930276	0	0	0	0	0	0	0	0	0	0	0	0	0	2
LOC101930294	LOC101930294	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930305	LOC101930305	0	0	0	0	0	0	0	0	0	5	0	0	10	0
LOC101930307	LOC101930307	6	7	10	0	0	18	2	16	18	4	18	12	23	20
LOC101930310	LOC101930310	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930332	LOC101930332	9	0	0	15	0	9	0	0	0	0	5	7	0	4
LOC101930343	LOC101930343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930357	LOC101930357	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930370	LOC101930370	5	0	0	0	0	2	15	1	0	5	2	2	5	0
LOC101930375	LOC101930375	0	0	3	0	0	0	0	0	0	0	0	0	0	0
LOC101930384	LOC101930384	0	0	3	0	0	0	0	0	0	0	0	0	0	0
LOC101930420	LOC101930420	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930421	LOC101930421	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930434	LOC101930434	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930452	LOC101930452	3	0	4	0	0	0	0	0	4	0	4	0	6	4
LOC101930460	LOC101930460	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930476	LOC101930476	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930484	LOC101930484	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930496	LOC101930496	0	0	0	0	8	2	0	0	8	0	0	7	0	0
LOC101930523	LOC101930523	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930531	LOC101930531	1	13	0	4	3	1	13	0	40	3	0	3.49	14	0
LOC101930567	LOC101930567	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930580	LOC101930580	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LOC101930593	LOC101930593	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930644	LOC101930644	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101930665	LOC101930665	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102031319	LOC102031319	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102060414	LOC102060414	0	0	0	0	0	0	0	0	0	0	1	0	0	0
LOC102288414	LOC102288414	137.869	82.33	227.956	161.2	56	112.29	125.899	93.731	93.148	19.325	103.618	103.713	105.901	160.974
LOC102467073	LOC102467073	3	0	8	0	0	0	0	10	0	9	0	0	0	0
LOC102467074	LOC102467074	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102467075	LOC102467075	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102467079	LOC102467079	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102467080	LOC102467080	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102467081	LOC102467081	0	0	0	0	0	0	0	0	6	0	2	3	0	0
LOC102467146	LOC102467146	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102467147	LOC102467147	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102467212	LOC102467212	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102467213	LOC102467213	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102467214	LOC102467214	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102467216	LOC102467216	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102467217	LOC102467217	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102467223	LOC102467223	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102467224	LOC102467224	0	0	0	0	0	0	0	0	0	0	0	0	0	2
LOC102467225	LOC102467225	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102467226	LOC102467226	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102467655	LOC102467655	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102477328	LOC102477328	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102503427	LOC102503427	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102503429	LOC102503429	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102524628	LOC102524628	0	0	0	2	0	0	0	0	0	6	0	0	2	0
LOC102546175	LOC102546175	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102546226	LOC102546226	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102546227	LOC102546227	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102546228	LOC102546228	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102546229	LOC102546229	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102546294	LOC102546294	0	0	0	0	0	0	0	0	0	0	1	1	0	0
LOC102546298	LOC102546298	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102546299	LOC102546299	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102557615	LOC102557615	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102577424	LOC102577424	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102577426	LOC102577426	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102606465	LOC102606465	6	1	51	23	0	6	48	26	29	40	42	31	53	31
LOC102606466	LOC102606466	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102659288	LOC102659288	0	0	0	0	0	0	0	0	0	2	0	0	0	0
LOC102723305	LOC102723305	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723306	LOC102723306	0	8	0	0	0	0	0	0	0	6	0	4	0	0
LOC102723307	LOC102723307	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723308	LOC102723308	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723309	LOC102723309	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723310	LOC102723310	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723311	LOC102723311	0	0	0	0	0	0	0	0	0	0	0	3	0	4
LOC102723313	LOC102723313	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723315	LOC102723315	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723316	LOC102723316	0	0	0	0	0	0	0	0	0	0	0	3	0	0
LOC102723317	LOC102723317	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723318	LOC102723318	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723319	LOC102723319	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723320	LOC102723320	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723321	LOC102723321	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723322	LOC102723322	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723323	LOC102723323	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723324	LOC102723324	9	0	0	0	0	4	0	0	0	0	0	9	0	0
LOC102723325	LOC102723325	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LOC102723326	LOC102723326	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723327	LOC102723327	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723328	LOC102723328	1	0	3	9	0	8	0	3	9	5	23	7	6	0
LOC102723329	LOC102723329	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723330	LOC102723330	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723331	LOC102723331	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723332	LOC102723332	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723334	LOC102723334	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723335	LOC102723335	0	0	0	0	0	3	0	0	0	0	0	1	0	0
LOC102723336	LOC102723336	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723337	LOC102723337	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723338	LOC102723338	0	0	0	0	15	0	0	0	0	4	0	0	0	8
LOC102723339	LOC102723339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723340	LOC102723340	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723341	LOC102723341	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723342	LOC102723342	18.27	0	17.14	6.552	11.06	4.817	5.862	15.063	0	14.318	30.321	2.316	9.765	10.88
LOC102723343	LOC102723343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723344	LOC102723344	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723345	LOC102723345	3	0	0	0	8	0	0	0	0	5	10	0	0	0
LOC102723346	LOC102723346	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723347	LOC102723347	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723348	LOC102723348	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723349	LOC102723349	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723350	LOC102723350	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723351	LOC102723351	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723352	LOC102723352	3	0	0	0	0	0	0	0	0	0	2	8	0	0
LOC102723353	LOC102723353	2	9	0	0	9	4	0	4	0	0	0	5	0	7
LOC102723354	LOC102723354	6	0	4	0	0	1	0	3	21	3	16	0	6	3
LOC102723355	LOC102723355	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723356	LOC102723356	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723357	LOC102723357	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723358	LOC102723358	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723359	LOC102723359	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723360	LOC102723360	62.174	11	2.323	23	19.867	0	8	0	17	14	2	42.117	0	0
LOC102723361	LOC102723361	2	0	0	0	0	0	0	4	0	0	0	0	0	2
LOC102723362	LOC102723362	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723363	LOC102723363	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723364	LOC102723364	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723365	LOC102723365	1	0	1	0	0	0	0	0	0	0	0	0	5	0
LOC102723366	LOC102723366	0	0	0	0	0	0	0	0	0	0	0	0	3	0
LOC102723367	LOC102723367	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723368	LOC102723368	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723369	LOC102723369	0	0	0	0	0	0	0	0	0	0	4	0	0	0
LOC102723370	LOC102723370	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723371	LOC102723371	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723372	LOC102723372	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LOC102723373	LOC102723373	0	0	2	0	0	0	0	0	3	0	0	0	0	0
LOC102723374	LOC102723374	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723375	LOC102723375	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723376	LOC102723376	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723377	LOC102723377	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723378	LOC102723378	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723379	LOC102723379	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723380	LOC102723380	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723381	LOC102723381	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LOC102723382	LOC102723382	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723383	LOC102723383	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723384	LOC102723384	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723385	LOC102723385	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723386	LOC102723386	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723388	LOC102723388	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723389	LOC102723389	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723390	LOC102723390	1	0	0	9	0	0	0	0	0	6	0	0	7	0
LOC102723391	LOC102723391	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723392	LOC102723392	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723393	LOC102723393	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723394	LOC102723394	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102723395	LOC102723395	0	0	0	0	0	0	0	0	0	0	0	0	0	0
